triple_index,Academic Year,State/District/School,Test Name,Subject,School,Grade,Score Count,Mean Scale Score,Standard Deviation,% Participation,School Code,_x,_x,Charter Y/N,_x,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting,Combined Address,Latitude,Longitude,geometry,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME	,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,PAID LUNCH,FREE AND REDUCED COUNT,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE,PK-12 Pupil Membership,SPED Count,SPED Pct,EL Count,EL Pct,Homeless Count,Homeless Pct,Gifted and Talented Count,GT Pct,Online Count,Online Pct,Section 504 Count,Section 504 Pct,Immigrant Count,Immigrant Pct,Migrant Count,Migrant Pct,_x,_x,Distr Code,Distr Name,_x,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,_x,School Year,_x,_x,2019-2020 Students Counted,Total Days in Session Reported,Attendance Rate*,Truancy Rate** ,Total Days Attended for all Students,Total Student Days Excused Absence for all Students,Total Student Days Unexcused Absence for all Students,Total Days Possible Attendance for all Students,County Code,County Name,School Name,Teacher FTE,Pupil/Teacher FTE Ratio,District Code,District,Total FTE,Average Salary,Total FTE.1,Average Salary.1,Total FTE.2,Average Salary.2,num_from_RORCO,Capacity,is_RORCO,nearby_students,is_rural
2014-15_Grade 06_653,2014-15,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,24,752.708333333333,31.491170835326,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,37,0,7934,1
2014-15_Grade 07_653,2014-15,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,28,753.035714285714,37.076979123876,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,27,0,7934,1
2014-15_Grade 08_653,2014-15,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,33,758.666666666667,33.048890551222,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,32,0,7934,1
2015-16_Grade 03_653,2015-16,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),Grade 03,37,752.783783783784,36.243876981065,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,21.99999999999997,35,0,7934,1
2015-16_Grade 04_653,2015-16,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,31,750.354838709677,39.89699102029,0.969696969696,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,29.19999999999996,42,0,7934,1
2015-16_Grade 05_653,2015-16,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,31,739.870967741935,33.397347135647,0.970588235294,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,24.0,30,1,7934,1
2015-16_Grade 06_653,2015-16,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,38,752.289473684211,25.969741118647,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,37,0,7934,1
2015-16_Grade 07_653,2015-16,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,23,754.695652173913,39.355529567138,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,27,0,7934,1
2015-16_Grade 08_653,2015-16,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,25,756.64,34.331569533982,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,32,0,7934,1
2016-17_Grade 03_653,2016-17,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),Grade 03,32,745.71875,39.49702673579,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,28.0,35,1,7934,1
2016-17_Grade 04_653,2016-17,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,35,760.228571428571,29.837881286443,0.972972972972,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,15.599999999999959,42,0,7934,1
2016-17_Grade 05_653,2016-17,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,27,749.518518518518,31.60984555771,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,24.0,30,1,7934,1
2016-17_Grade 06_653,2016-17,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,30,748.266666666667,26.355570416024,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,37,0,7934,1
2016-17_Grade 07_653,2016-17,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,35,756.142857142857,33.856220956849,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,27,0,7934,1
2016-17_Grade 08_653,2016-17,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,18,747.388888888889,32.73087926586,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,32,0,7934,1
2017-18_Grade 03_653,2017-18,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),Grade 03,38,739.289473684211,34.006285503852,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,11.399999999999999,35,0,7934,1
2017-18_Grade 04_653,2017-18,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,29,748.827586206897,37.577604429763,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,1.9999999999999574,42,0,7934,1
2017-18_Grade 05_653,2017-18,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,35,745.2,33.082606057102,0.975,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,24.0,30,1,7934,1
2017-18_Grade 06_653,2017-18,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,42,747.190476190476,32.429464241446,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,37,0,7934,1
2017-18_Grade 07_653,2017-18,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,36,756.777777777778,38.310842263263,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,27,0,7934,1
2017-18_Grade 08_653,2017-18,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,35,755.4,31.37271200938,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,0.0,32,0,7934,1
2018-19_Grade 03_653,2018-19,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),Grade 03,35,732.942857142857,40.807253433343,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,28.0,35,1,7934,1
2018-19_Grade 04_653,2018-19,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,40,738.125,32.905605087186,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,28.999999999999993,42,0,7934,1
2018-19_Grade 05_653,2018-19,CHARTER SCHOOL INSTITUTE (8001): STONE CREEK SCHOOL (0653),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,36,738.805555555556,32.421174248977,1,653,8001,Charter School Institute,Y,Stone Creek School,20 LINDBERGH DRIVE,GYPSUM,CO,81637,9705693327.0,6,80,2,Urban-Suburban,"20 LINDBERGH DRIVE, GYPSUM, CO",39.64537809999999,-106.8861923,POINT (-11898516.499667918 4814542.619397346),98,NONE,8001,Charter School Institute,Stone Creek School,295,35,15,245,50,0.119,0.051,0.169,0% - 25%,295,41,0.139,53,0.18,0,0.0,7,0.024,0,0.0,14,0.047,0,0.0,0,0.0,98,NONE,8001,Charter School Institute,Stone Creek School,0,0,17,35,40,35,42,30,37,27,32,0,0,0,0,295,2019-2020,8001,Charter School Institute,332,175,0.949,0.003,52806.0,2641.0,184.0,55631.0,98,NONE,Stone Creek School,22.3,13:1,8001,Charter School Institute,1130.0678,48647,0.0,0,1130.0678,48647,24.0,30,1,7934,1
